group,FORMULA,STRUC_SPACEGROUP_SYM,STRUC_SPACEGROUP_NO,STRUC_CELL_LENGTH_A,STRUC_CELL_LENGTH_B,STRUC_CELL_LENGTH_C,STRUC_ALPHA,STRUC_BETA,STRUC_GAMMA,STRUC_VOLUME,COMP_ELEMENT_COUNT,COMP_PARSED FORMULA,OTHER_TEMPERATURE,OTHER_PRESSURE,OTHER_DENSITY,OTHER_DATABASE,LABEL_CTE CELL_LENGTH_A,LABEL_R^2 CELL_LENGTH_A,LABEL_CTE CELL_LENGTH_B,LABEL_R^2 CELL_LENGTH_B,LABEL_CTE CELL_LENGTH_C,LABEL_R^2 CELL_LENGTH_C,LABEL_CTE VOLUME,LABEL_R^2 VOLUME,LABEL_dir NTE,LABEL_dir NTE large,LABEL_vol NTE,LABEL_MAX CTE,LABEL_ABS MAX CTE,LABEL_MIN CTE,LABEL_ABS MIN CTE,LABEL_DEV CTE,COMP_FORMULA,COMP_oxides,COMP_carbonites,COMP_fluorides,COMP_cyonides,COMP_partly organic
Li3.0Nd3.0O12.0Te2.0 Ia-3d,Li3Nd3[TeO6]2,Ia-3d,230.0,1.25625,1.25625,1.25625,90.0,90.0,90.0,1.9826,4.0,Li3.0Nd3.0O12.0Te2.0,298.15,101.325,6.04,PCD,1.0124796630553836e-05,0.9996776951028216,1.0124796630553836e-05,0.9996776951028216,1.0124796630553836e-05,0.9996776951028216,3.0369091797660355e-05,0.9997205888430976,0,0,0,1.0124796630553836e-05,1.0124796630553836e-05,1.0124796630553836e-05,1.0124796630553836e-05,0.0,Li3Nd3[TeO6]2,1,0,0,0,1
Li3.0N1.0 P63/mmc,Li3N1,P63/mmc,194.0,0.358,0.358,0.6362,90.0,90.0,120.0,0.07061,2.0,Li3.0N1.0,298.15,101.325,1.64,ICSD,1.8860222210871888e-05,0.9372721097621844,1.8860222210871888e-05,0.9372721097621844,1.786237111771691e-05,0.9372721097621844,5.55512892575526e-05,0.912686200060691,0,0,0,1.8860222210871888e-05,1.8860222210871888e-05,1.786237111771691e-05,1.786237111771691e-05,9.97851093154978e-07,Li3N1,0,0,0,0,1
Li3.0N1.0 P6/mmm,Li3N1,P6/mmm,191.0,0.36084,0.36084,0.38588,90.0,90.0,120.0,0.04351,2.0,Li3.0N1.0,298.15,101.325,1.33,ICSD,2.6795256183969085e-05,0.8828056841728087,2.6795256183969085e-05,0.8828056841728087,4.706274699872301e-06,0.8828056841728087,5.773870194762636e-05,0.9068051386015188,0,0,0,2.6795256183969085e-05,2.6795256183969085e-05,4.706274699872301e-06,4.706274699872301e-06,2.2088981484096784e-05,Li3N1,0,0,0,0,1
Li27.84Nb1.34O90.0Ti36.82 R-3cH,Li27.84Nb1.344O90Ti36.816,R-3cH,167.0,0.50744,0.50744,6.99405,90.0,90.0,120.0,1.55966,4.0,Li27.84Nb1.34O90.0Ti36.82,303.0,101.325,3.75,ICSD,1.1637526649759664e-05,0.9738224221506292,1.1637526649759664e-05,0.9738224221506292,1.1297250414537753e-05,0.9738224221506292,3.456952321503655e-05,0.9759214811492696,0,0,0,1.1637526649759664e-05,1.1637526649759664e-05,1.1297250414537753e-05,1.1297250414537753e-05,3.4027623522191186e-07,Li27.84Nb1.344O90Ti36.816,1,0,0,0,1
Li2.67O4.0Ti1.33 Fm-3m,Li2.666O3.999Ti1.333,Fm-3m,225.0,0.41,0.41,0.41,90.0,90.0,90.0,0.06892,3.0,Li2.67O4.0Ti1.33,298.15,101.325,3.53,ICSD,3.21675464767668e-05,0.9999846989286536,3.21675464767668e-05,0.9999846989286536,3.21675464767668e-05,0.9999846989286536,9.657474698272362e-05,0.9999839402107368,0,0,0,3.21675464767668e-05,3.21675464767668e-05,3.21675464767668e-05,3.21675464767668e-05,0.0,Li2.666O3.999Ti1.333,1,0,0,0,1
Li2.33P1.0Si0.17 Fm-3m,Li2.33P1Si0.17,Fm-3m,225.0,0.5939300000000001,0.5939300000000001,0.5939300000000001,90.0,90.0,90.0,0.20951,3.0,Li2.33P1.0Si0.17,300.0,101.325,1.65,ICSD,1.3258814247079564e-05,0.9999314311350558,1.3258814247079564e-05,0.9999314311350558,1.3258814247079564e-05,0.9999314311350558,3.981649938589718e-05,0.9999350742760632,0,0,0,1.3258814247079564e-05,1.3258814247079564e-05,1.3258814247079564e-05,1.3258814247079564e-05,0.0,Li2.33P1Si0.17,0,0,0,0,0
Li2.0S1.0 Fm-3m,Li2S1,Fm-3m,225.0,0.572,0.572,0.572,90.0,90.0,90.0,0.18715,2.0,Li2.0S1.0,298.15,101.325,1.63,ICSD,3.627723751054996e-05,0.9592655541295336,3.627723751054996e-05,0.9592655541295336,3.627723751054996e-05,0.9592655541295336,0.0001088858981303,0.9592308080671644,0,0,0,3.627723751054996e-05,3.627723751054996e-05,3.627723751054996e-05,3.627723751054996e-05,0.0,Li2S1,0,0,0,0,0
Li2.0P1.0S3.0 P63/mcm,Li2PS3,P63/mcm,193.0,0.60752,0.60752,0.66061,90.0,90.0,120.0,0.2112,3.0,Li2.0P1.0S3.0,298.15,101.325,2.22,PCD,1.206959968953315e-05,0.9582286567607275,1.206959968953315e-05,0.9582286567607275,2.333784728709545e-05,0.9582286567607275,4.78113580334692e-05,0.8826295853968997,0,0,0,2.333784728709545e-05,2.333784728709545e-05,1.206959968953315e-05,1.206959968953315e-05,1.1268247597562298e-05,Li2PS3,0,0,0,0,0
Li2.0O7.0Ti3.0 Pnma,Li2O7Ti3,Pnma,62.0,0.95496,0.29456,0.5017199999999999,90.0,90.0,90.0,0.14113,3.0,Li2.0O7.0Ti3.0,297.0,101.325,3.17,ICSD,1.6600283805982174e-05,0.9933373821744764,1.4131992522222417e-05,0.9897066149969592,1.5852724026034968e-05,0.9897066149969592,4.660482008489161e-05,0.9911797199128228,0,0,0,1.6600283805982174e-05,1.6600283805982174e-05,1.4131992522222417e-05,1.4131992522222417e-05,2.4682912837597576e-06,Li2O7Ti3,1,0,0,0,1
Li2.0O7.0Sr1.0Ta2.0 Cmcm,Li2O7SrTa2,Cmcm,63.0,1.81822,0.55844,0.55797,90.0,90.0,90.0,0.56654,4.0,Li2.0O7.0Sr1.0Ta2.0,298.0,101.325,6.75,PCD,4.107960658758774e-05,0.346063301072453,0.0001474477893994,0.3460633010725892,-5.7114322035259545e-05,0.3460633010725892,0.0001279102957784,0.34606330107261,1,1,0,0.0001474477893994,0.0001474477893994,-5.7114322035259545e-05,4.107960658758774e-05,0.0002045621114346,Li2O7Sr1Ta2,1,0,0,0,1
Li2.0O5.0Si1.0V1.0 P4/nmmZ,Li2O5Si1V1,P4/nmmZ,129.0,0.6355000000000001,0.6355000000000001,0.4448999999999999,90.0,90.0,90.0,0.17968,4.0,Li2.0O5.0Si1.0V1.0,298.15,101.325,3.2,ICSD,6.58401875667757e-06,0.9205807466986494,6.58401875667757e-06,0.9205807466986494,2.5951227770645592e-05,0.9205807466986494,3.909347615318319e-05,0.9773413818100718,0,0,0,2.5951227770645592e-05,2.5951227770645592e-05,6.58401875667757e-06,6.58401875667757e-06,1.936720901396802e-05,Li2O5Si1V1,1,0,0,0,1
Li2.0O5.0Si1.0V1.0 P4/nmm O2,Li2[SiO4][VO],P4/nmm O2,129.0,0.63701,0.63701,0.44556,90.0,90.0,90.0,0.1808,4.0,Li2.0O5.0Si1.0V1.0,298.0,101.325,3.18,PCD,8.947608800779359e-06,0.6324286055905826,8.947608800779359e-06,0.6324286055905826,3.638916935031215e-05,0.6324286055905826,5.438842540010159e-05,0.6236223740640453,0,0,0,3.638916935031215e-05,3.638916935031215e-05,8.947608800779359e-06,8.947608800779359e-06,2.744156054953279e-05,Li2O[SiO4]V,1,0,0,0,1
Li2.0O3.0Zr1.0 C12/c1,Li2O3Zr1,C12/c1,15.0,0.5464,0.9114,0.5468,90.0,112.577,90.0,0.25143,3.0,Li2.0O3.0Zr1.0,298.15,101.325,4.04,ICSD,2.8770612345229214e-05,0.946507206936102,8.364012443497377e-06,0.7561045037887926,1.620832375625117e-05,0.7561045037887926,4.390057553014876e-05,0.9133561991044414,0,0,0,2.8770612345229214e-05,2.8770612345229214e-05,8.364012443497377e-06,8.364012443497377e-06,2.040659990173184e-05,Li2O3Zr1,1,0,0,0,1
Li2.0O3.0Ti1.0 C12/c1,Li2O3Ti1,C12/c1,15.0,0.50647,0.8790699999999999,0.97669,90.0,100.222,90.0,0.42794,3.0,Li2.0O3.0Ti1.0,298.0,101.325,3.41,ICSD,1.5156966780007706e-05,0.9663408486848508,1.7069612065325115e-05,0.9758204648630332,2.3087709944968672e-05,0.9758204648630332,5.526664150739236e-05,0.9783810687014416,0,0,0,2.3087709944968672e-05,2.3087709944968672e-05,1.5156966780007706e-05,1.5156966780007706e-05,7.930743164960967e-06,Li2O3Ti1,1,0,0,0,1
Li2.0O3.0Ru1.0 C12/m1,Li2O3Ru,C12/m1,12.0,0.5039,0.8767,0.5133,90.0,109.08,90.0,0.2143,3.0,Li2.0O3.0Ru1.0,300.0,101.325,5.05,PCD,9.764874907378096e-06,0.8850332487547674,2.018800418104988e-06,0.4823574879142064,2.3285132073776267e-05,0.4823574879142064,3.541380836399117e-05,0.9999871580023508,0,0,0,2.3285132073776267e-05,2.3285132073776267e-05,2.018800418104988e-06,2.018800418104988e-06,2.126633165567128e-05,Li2O3Ru,1,0,0,0,1
Li2.0O3.0Pr1.0 Cmmm,Li2O3Pr1,Cmmm,65.0,0.4453,0.95737,0.34944,90.0,90.0,90.0,0.14897,3.0,Li2.0O3.0Pr1.0,298.15,101.325,4.52,ICSD,1.3229719276716702e-06,0.9737620401218424,1.9724965757495848e-05,0.996648161854562,1.1948710011135522e-05,0.996648161854562,3.291721910657485e-05,0.9962660640733668,0,0,0,1.9724965757495848e-05,1.9724965757495848e-05,1.3229719276716702e-06,1.3229719276716702e-06,1.8401993829824177e-05,Li2O3Pr1,1,0,0,0,1
Li2.0O13.0Ti6.0 C12/m1,Li2O13Ti6,C12/m1,12.0,1.53065,0.3747399999999999,0.91404,90.0,99.379,90.0,0.51728,3.0,Li2.0O13.0Ti6.0,298.15,101.325,3.27,ICSD,4.676782634770405e-06,0.4130971374201767,4.643838117444662e-06,0.7195366344935916,6.258893174143274e-06,0.7195366344935916,1.5109881182607509e-05,0.7061615813669846,0,0,0,6.258893174143274e-06,6.258893174143274e-06,4.643838117444662e-06,4.643838117444662e-06,1.615055056698612e-06,Li2O13Ti6,1,0,0,0,1
Li2.0O1.0 Fm-3m,Li2O1,Fm-3m,225.0,0.4704,0.4704,0.4704,90.0,90.0,90.0,0.10409,2.0,Li2.0O1.0,298.15,101.325,1.91,ICSD,3.177299494880921e-05,0.9570914723928102,3.177299494880921e-05,0.9570914723928102,3.177299494880921e-05,0.9570914723928102,9.516750500475267e-05,0.956607365727048,0,0,0,3.177299494880921e-05,3.177299494880921e-05,3.177299494880921e-05,3.177299494880921e-05,0.0,Li2O1,1,0,0,0,1
Li2.0N4.0Si2.0Sr1.0 Pa-3,Li2N4Si2Sr1,Pa-3,205.0,1.07242,1.07242,1.07242,90.0,90.0,90.0,1.23337,4.0,Li2.0N4.0Si2.0Sr1.0,298.15,101.325,3.45,ICSD,0.0001076172973238,0.3460633010724528,0.0001076172973238,0.3460633010724528,0.0001076172973238,0.3460633010724528,0.0003229224959869,0.3460633010724528,0,0,0,0.0001076172973238,0.0001076172973238,0.0001076172973238,0.0001076172973238,0.0,Li2N4Si2Sr1,0,0,0,0,1
Li2.0Mn1.0O8.0S2.0 P121/c1,Li2Mn1O8S2,P121/c1,14.0,0.4992,0.83396,0.8861399999999999,90.0,121.226,90.0,0.31547,4.0,Li2.0Mn1.0O8.0S2.0,298.0,101.325,2.75,ICSD,7.797635149486503e-06,0.9999959676096778,1.0967271424547258e-05,0.9999959676096778,9.351713548381684e-06,0.9999959676096778,2.8952602578276857e-05,0.9999230391470254,0,0,0,1.0967271424547258e-05,1.0967271424547258e-05,7.797635149486503e-06,7.797635149486503e-06,3.169636275060756e-06,Li2Mn1O8S2,1,0,0,0,1
Li2.0Mn1.0O4.0Si1.0 Pnma,Li2Mn1O4Si1,Pnma,62.0,1.07536,0.63069,0.5008600000000001,90.0,90.0,90.0,0.33969,4.0,Li2.0Mn1.0O4.0Si1.0,298.15,101.325,3.15,ICSD,2.0869229958202724e-05,0.9999987419675382,2.2014715441195056e-05,0.9995941065402636,3.361898113086748e-05,0.9995941065402636,7.661361537851684e-05,0.9999869036379426,0,0,0,3.361898113086748e-05,3.361898113086748e-05,2.0869229958202724e-05,2.0869229958202724e-05,1.2749751172664751e-05,Li2Mn1O4Si1,1,0,0,0,1
Li2.0Mn1.0O4.0Si1.0 P121/c1,Li2Mn1O4Si1,P121/c1,14.0,0.5073000000000001,1.09146,0.80482,90.0,128.081,90.0,0.3507699999999999,4.0,Li2.0Mn1.0O4.0Si1.0,298.15,101.325,3.05,ICSD,7.638341903882908e-06,0.9999013079088124,3.0768041646666672e-06,0.9889271512328422,-2.100094124242613e-05,0.9889271512328422,2.009964814539418e-05,0.9968391606091548,1,1,0,7.638341903882908e-06,-2.100094124242613e-05,-2.100094124242613e-05,3.0768041646666672e-06,2.8639283146309043e-05,Li2Mn1O4Si1,1,0,0,0,1
Li2.0Mn1.0O3.0 C12/m1,Li2Mn1O3,C12/m1,12.0,0.4931,0.8542,0.5035000000000001,90.0,109.33,90.0,0.20012,3.0,Li2.0Mn1.0O3.0,298.15,101.325,3.88,ICSD,1.4164927709960991e-05,0.9772780709895232,1.2261439721736131e-05,0.9680664136411736,1.127827324650715e-05,0.9680664136411736,3.838499879618423e-05,0.9741279056337608,0,0,0,1.4164927709960991e-05,1.4164927709960991e-05,1.127827324650715e-05,1.127827324650715e-05,2.886654463453841e-06,Li2Mn1O3,1,0,0,0,1
Li2.0Mg1.0Mn3.0O8.0 P4132,Li2Mg1Mn3O8,P4132,213.0,0.8186899999999999,0.8186899999999999,0.8186899999999999,90.0,90.0,90.0,0.54873,4.0,Li2.0Mg1.0Mn3.0O8.0,298.15,101.325,4.01,ICSD,2.5269254069047883e-06,0.999067976737744,2.5269254069047883e-06,0.999067976737744,2.5269254069047883e-06,0.999067976737744,7.451710645894111e-06,0.9979088920609014,0,0,0,2.5269254069047883e-06,2.5269254069047883e-06,2.5269254069047883e-06,2.5269254069047883e-06,0.0,Li2Mg1Mn3O8,1,0,0,0,1
Li17.0Sn4.0 F-43m,Li17Sn4,F-43m,216.0,1.97289,1.97289,1.97289,90.0,90.0,90.0,7.6791,2.0,Li17.0Sn4.0,298.15,101.325,2.56,PCD,1.001803507434813e-05,0.8236371889102458,1.001803507434813e-05,0.8236371889102458,1.001803507434813e-05,0.8236371889102458,3.0127383034156552e-05,0.824952550133946,0,0,0,1.001803507434813e-05,1.001803507434813e-05,1.001803507434813e-05,1.001803507434813e-05,0.0,Li17Sn4,0,0,0,0,0
Li17.0Si4.0 F-43m,Li17Si4,F-43m,216.0,1.87353,1.87353,1.87353,90.0,90.0,90.0,6.57631,2.0,Li17.0Si4.0,298.0,101.325,1.16,ICSD,2.2064559065850205e-05,0.9743690864263294,2.2064559065850205e-05,0.9743690864263294,2.2064559065850205e-05,0.9743690864263294,6.617242482581494e-05,0.9743197716523236,0,0,0,2.2064559065850205e-05,2.2064559065850205e-05,2.2064559065850205e-05,2.2064559065850205e-05,0.0,Li17Si4,0,0,0,0,0
Li12.0Si7.0 Pnma,Li12Si7,Pnma,62.0,0.861,1.9738,1.4341,90.0,90.0,90.0,2.43717,2.0,Li12.0Si7.0,298.15,101.325,1.53,ICSD,2.5488796869213587e-05,0.9737387292386572,1.905093680239036e-05,0.8842739159500039,2.5157631138022863e-05,0.8842739159500039,6.976706252375585e-05,0.9805386423425224,0,0,0,2.5488796869213587e-05,2.5488796869213587e-05,1.905093680239036e-05,1.905093680239036e-05,6.437860066823231e-06,Li12Si7,0,0,0,0,0
Li10.35P1.65S12.0Si1.35 P42/nmcZ,Li10.35P1.65S12Si1.35,P42/nmcZ,137.0,0.8683799999999999,0.8683799999999999,1.25559,90.0,90.0,90.0,0.94682,4.0,Li10.35P1.65S12.0Si1.35,300.0,101.325,1.91,ICSD,1.7855215259715764e-05,0.9986701770853372,1.7855215259715764e-05,0.9986701770853372,1.661298874738647e-05,0.9986701770853372,5.232089000851345e-05,0.9977168171658068,0,0,0,1.7855215259715764e-05,1.7855215259715764e-05,1.661298874738647e-05,1.661298874738647e-05,1.2422265123292953e-06,Li10.35P1.65S12Si1.35,0,0,0,0,0
Li10.35P1.65S12.0Si1.35 P42/nmc O2,Li10.35P1.65S12Si1.35,P42/nmc O2,137.0,0.86839,0.86839,1.25559,90.0,90.0,90.0,0.94684,4.0,Li10.35P1.65S12.0Si1.35,300.0,101.325,1.91,PCD,1.7852602076580487e-05,0.9987363262269549,1.7852602076580487e-05,0.9987363262269549,1.661298874738647e-05,0.9987363262269549,5.236443578175749e-05,0.9978450552320824,0,0,0,1.7852602076580487e-05,1.7852602076580487e-05,1.661298874738647e-05,1.661298874738647e-05,1.2396133291940183e-06,Li10.35P1.65S12Si1.35,0,0,0,0,0
Li10.0P2.0S12.0Sn1.0 P42/nmcZ,Li10P2S12Sn1,P42/nmcZ,137.0,0.87368,0.87368,1.27573,90.0,90.0,90.0,0.97379,4.0,Li10.0P2.0S12.0Sn1.0,298.15,101.325,2.16,ICSD,2.042611310683644e-05,0.9683333828945988,2.042611310683644e-05,0.9683333828945988,9.752378582312932e-06,0.9683333828945988,5.05985533159272e-05,0.9461536998700952,0,0,0,2.042611310683644e-05,2.042611310683644e-05,9.752378582312932e-06,9.752378582312932e-06,1.067373452452351e-05,Li10P2S12Sn1,0,0,0,0,0
Li1.33O4.0Ti1.67 Fd-3mZ,Li1.333O4Ti1.667,Fd-3mZ,227.0,0.83596,0.83596,0.83596,90.0,90.0,90.0,0.5841900000000001,3.0,Li1.33O4.0Ti1.67,298.0,101.325,3.48,ICSD,1.4625208148553028e-05,0.9703356293739852,1.4625208148553028e-05,0.9703356293739852,1.4625208148553028e-05,0.9703356293739852,4.387730161264993e-05,0.9703896827522376,0,0,0,1.4625208148553028e-05,1.4625208148553028e-05,1.4625208148553028e-05,1.4625208148553028e-05,0.0,Li1.333O4Ti1.667,1,0,0,0,1
Li1.33O4.0Ti1.67 Fd-3m O2,Li1.33O4Ti1.67,Fd-3m O2,227.0,0.8357,0.8357,0.8357,90.0,90.0,90.0,0.5836,3.0,Li1.33O4.0Ti1.67,298.0,101.325,3.49,PCD,1.3846341675158413e-05,0.961247930569346,1.3846341675158413e-05,0.961247930569346,1.3846341675158413e-05,0.961247930569346,4.1531730650135656e-05,0.9611939497854316,0,0,0,1.3846341675158413e-05,1.3846341675158413e-05,1.3846341675158413e-05,1.3846341675158413e-05,0.0,Li1.333O4Ti1.667,1,0,0,0,1
Li1.11Mn0.56Ni0.33O2.0 R-3mH,Li1.11Mn0.56Ni0.33O2,R-3mH,166.0,0.2863,0.2863,1.426,90.0,90.0,120.0,0.10123,4.0,Li1.11Mn0.56Ni0.33O2.0,298.15,101.325,4.42,ICSD,4.257206120542313e-06,0.9986713639095044,4.257206120542313e-06,0.9986713639095044,1.211628038099196e-06,0.9986713639095044,9.70634911422993e-06,0.992679803715564,0,0,0,4.257206120542313e-06,4.257206120542313e-06,1.211628038099196e-06,1.211628038099196e-06,3.045578082443117e-06,Li1.11Mn0.56Ni0.33O2,1,0,0,0,1
Li1.11Mg0.89N0.96 Fm-3m,Li1.11Mg0.89N0.96,Fm-3m,225.0,0.4997899999999999,0.4997899999999999,0.4997899999999999,90.0,90.0,90.0,0.12484,3.0,Li1.11Mg0.89N0.96,293.0,101.325,2.28,ICSD,2.3862407606298285e-05,0.9751201901551774,2.3862407606298285e-05,0.9751201901551774,2.3862407606298285e-05,0.9751201901551774,7.12558476543231e-05,0.9754390489727076,0,0,0,2.3862407606298285e-05,2.3862407606298285e-05,2.3862407606298285e-05,2.3862407606298285e-05,0.0,Li1.11Mg0.89N0.96,0,0,0,0,1
Li1.0O6.0Sc1.0Si2.0 P121/c1,LiO6ScSi2,P121/c1,14.0,0.92636,0.88304,0.52448,90.0,102.632,90.0,0.41865,4.0,Li1.0O6.0Sc1.0Si2.0,298.15,0.004804,3.24,PCD,-4.6491542936171966e-05,0.5228889995362617,-5.551815070708106e-05,0.6948557253628428,-7.420755738358207e-05,0.6948557253628428,-0.0001861135442117,0.5920735819166432,1,1,1,-4.6491542936171966e-05,-7.420755738358207e-05,-7.420755738358207e-05,-4.6491542936171966e-05,2.7716014447410103e-05,Li1O6Sc1Si2,1,0,0,0,1
Li1.0O6.0Re1.0Sr2.0 Fm-3m,Li1O6Re1Sr2,Fm-3m,225.0,0.79071,0.79071,0.79071,90.0,90.0,90.0,0.49437,4.0,Li1.0O6.0Re1.0Sr2.0,298.0,101.325,6.24,ICSD,1.1729041933893951e-05,0.9088573680443656,1.1729041933893951e-05,0.9088573680443656,1.1729041933893951e-05,0.9088573680443656,3.520653459218609e-05,0.9095617053471616,0,0,0,1.1729041933893951e-05,1.1729041933893951e-05,1.1729041933893951e-05,1.1729041933893951e-05,0.0,Li1O6Re1Sr2,1,0,0,0,1
Li1.0O4.0V2.0 Fd-3mZ,Li1O4V2,Fd-3mZ,227.0,0.8240000000000001,0.8240000000000001,0.8240000000000001,90.0,90.0,90.0,0.55948,3.0,Li1.0O4.0V2.0,298.15,101.325,4.1,ICSD,6.658582222741383e-06,0.9896499383511664,6.658582222741383e-06,0.9896499383511664,6.658582222741383e-06,0.9896499383511664,1.999237406854777e-05,0.9897187238119534,0,0,0,6.658582222741383e-06,6.658582222741383e-06,6.658582222741383e-06,6.658582222741383e-06,0.0,Li1O4V2,1,0,0,0,1
Li1.0O4.0V2.0 Fd-3m O2,LiO4V2,Fd-3m O2,227.0,0.82411,0.82411,0.82411,90.0,90.0,90.0,0.5597,3.0,Li1.0O4.0V2.0,298.15,101.325,4.1,PCD,5.196445045716516e-06,0.9145312618061496,5.196445045716516e-06,0.9145312618061496,5.196445045716516e-06,0.9145312618061496,1.4597879178600562e-05,0.9256582507727454,0,0,0,5.196445045716516e-06,5.196445045716516e-06,5.196445045716516e-06,5.196445045716516e-06,0.0,LiO4V2,1,0,0,0,1
Li1.0O3.0Ta1.0 R3c h,LiO3Ta,R3c h,161.0,0.51543,0.51543,1.37835,90.0,90.0,120.0,0.3171,3.0,Li1.0O3.0Ta1.0,298.0,101.325,7.41,PCD,1.9379721525406688e-05,0.998970237953161,1.9379721525406688e-05,0.998970237953161,-2.255732994004672e-06,0.998970237953161,3.637595217027732e-05,0.9919821057347242,1,0,0,1.9379721525406688e-05,1.9379721525406688e-05,-2.255732994004672e-06,-2.255732994004672e-06,2.163545451941136e-05,LiO3Ta,1,0,0,0,1
Li1.0O3.0Ta1.0 R-3cH,Li1O3Ta1,R-3cH,167.0,0.51543,0.51543,1.37835,90.0,90.0,120.0,0.31712,3.0,Li1.0O3.0Ta1.0,297.0,101.325,7.41,ICSD,1.9752964247666085e-05,0.999996992323577,1.9752964247666085e-05,0.999996992323577,-1.9703856673103846e-06,0.999996992323577,3.756259332866661e-05,0.9998404894564908,1,0,0,1.9752964247666085e-05,1.9752964247666085e-05,-1.9703856673103846e-06,-1.9703856673103846e-06,2.172334991497647e-05,Li1O3Ta1,1,0,0,0,1
Li1.0O26.0Si6.0Y9.0 P63/m,Li1O26Si6Y9,P63/m,176.0,0.93287,0.93287,0.67134,90.0,90.0,120.0,0.50596,4.0,Li1.0O26.0Si6.0Y9.0,298.15,101.325,4.57,ICSD,1.2261861938838722e-05,0.8921491888776559,1.2261861938838722e-05,0.8921491888776559,1.0593998709931176e-05,0.8921491888776559,3.5177286044230605e-05,0.738942584751592,0,0,0,1.2261861938838722e-05,1.2261861938838722e-05,1.0593998709931176e-05,1.0593998709931176e-05,1.6678632289075456e-06,Li1O26Si6Y9,1,0,0,0,1
Li1.0O2.0V1.0 R-3mH,Li1O2V1,R-3mH,166.0,0.27997,0.27997,1.50327,90.0,90.0,120.0,0.10204,3.0,Li1.0O2.0V1.0,298.15,101.325,4.39,ICSD,0.0001378626641747,0.8897546829603784,0.0001378626641747,0.8897546829603784,-7.388225031225239e-05,0.8897546829603784,0.0002017498430451,0.9718927148091197,1,1,0,0.0001378626641747,0.0001378626641747,-7.388225031225239e-05,-7.388225031225239e-05,0.0002117449144869,Li1O2V1,1,0,0,0,1
Li1.0O12.0P4.0Tb1.0 C12/c1,Li1O12P4Tb1,C12/c1,15.0,1.63337,0.705,0.9629,90.0,126.033,90.0,0.89667,4.0,Li1.0O12.0P4.0Tb1.0,298.15,101.325,3.57,ICSD,7.469078881773982e-05,0.5470456245061109,7.509570809351075e-05,0.5509285971222926,7.101219370393174e-05,0.5509285971222926,0.0002297555179401,0.552505042968108,0,0,0,7.509570809351075e-05,7.509570809351075e-05,7.101219370393174e-05,7.101219370393174e-05,4.083514389579008e-06,Li1O12P4Tb1,1,0,0,0,1
Li1.0O12.0P3.0Zr2.0 R-3cH,Li1O12P3Zr2,R-3cH,167.0,0.8846999999999999,0.8846999999999999,2.224,90.0,90.0,120.0,1.5075,4.0,Li1.0O12.0P3.0Zr2.0,298.15,101.325,3.13,ICSD,-2.6060102221051445e-06,0.6223290410536414,-2.6060102221051445e-06,0.6223290410536414,1.6618749673776388e-05,0.6223290410536414,1.1407514879968331e-05,0.7319737394825223,1,0,0,1.6618749673776388e-05,1.6618749673776388e-05,-2.6060102221051445e-06,-2.6060102221051445e-06,1.922475989588153e-05,Li1O12P3Zr2,1,0,0,0,1
Li1.0O12.0P3.0V2.0 P121/c1,Li[PO4]3V2,P121/c1,14.0,0.8301,0.8528,1.4264,90.0,125.227,90.0,0.8248,4.0,Li1.0O12.0P3.0V2.0,298.15,101.325,3.17,PCD,1.7675969513166496e-06,0.9899839765588928,1.2296128775584989e-05,0.9020054660125484,-3.211568338801589e-05,0.9020054660125484,-2.805345065201398e-05,0.9862099148048832,1,1,1,1.2296128775584989e-05,-3.211568338801589e-05,-3.211568338801589e-05,1.7675969513166496e-06,4.441181216360088e-05,Li1O12P3V2,1,0,0,0,1
Li1.0O12.0P3.0Ti2.0 R-3c h,Li[PO4]3Ti2,R-3c h,167.0,0.8511,0.8511,2.0843,90.0,90.0,120.0,1.3075,4.0,Li1.0O12.0P3.0Ti2.0,298.15,101.325,2.95,PCD,5.27780812623737e-07,0.3144363721501734,5.27780812623737e-07,0.3144363721501734,2.431469226986506e-05,0.3144363721501734,2.5381004647391318e-05,0.8293920108303606,0,0,0,2.431469226986506e-05,2.431469226986506e-05,5.27780812623737e-07,5.27780812623737e-07,2.3786911457241325e-05,Li[PO4]3Ti2,1,0,0,0,1
Li1.0Nb1.0O3.0 R3cH,Li1Nb1O3,R3cH,161.0,0.5148900000000001,0.5148900000000001,1.38631,90.0,90.0,120.0,0.31829,3.0,Li1.0Nb1.0O3.0,298.0,101.325,4.63,ICSD,1.744406194911242e-05,0.8660868695301344,1.744406194911242e-05,0.8660868695301344,3.824128404560571e-06,0.8660868695301344,3.8719933403626296e-05,0.9535691389087348,0,0,0,1.744406194911242e-05,1.744406194911242e-05,3.824128404560571e-06,3.824128404560571e-06,1.3619933544551847e-05,Li1Nb1O3,1,0,0,0,1
Li1.0Nb1.0O3.0 R3c h,LiNbO3,R3c h,161.0,0.51421,0.51421,1.38163,90.0,90.0,120.0,0.3164,3.0,Li1.0Nb1.0O3.0,298.15,101.325,4.66,PCD,2.031429344914617e-05,0.9872210583906108,2.031429344914617e-05,0.9872210583906108,7.360960868524169e-08,0.9872210583906108,4.07272363229219e-05,0.9853564611717194,0,0,0,2.031429344914617e-05,2.031429344914617e-05,7.360960868524169e-08,7.360960868524169e-08,2.0240683840460928e-05,LiNbO3,1,0,0,0,1
